stack_mode,position,villain_position,facing_action,hand_class,fold_freq,call_freq,raise_freq,raise_size,valid
100BB,CO,BB,ONE_RAISE,T5s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T4s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T3s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T2s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,98s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,97s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,96s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,95s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,94s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,93s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,92s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,87s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,86s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,85s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,84s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,83s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,82s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,76s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,75s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,74s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,73s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,72s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,65s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,64s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,63s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,62s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,54s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,53s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,52s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,43s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,42s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,32s,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,AKo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,AQo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,AJo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,ATo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,A9o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,A8o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,A7o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,A6o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,A5o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,A4o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,A3o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,A2o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,KQo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,KJo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,KTo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,K9o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,K8o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,K7o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,K6o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,K5o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,K4o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,K3o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,K2o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,QJo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,QTo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,Q9o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,Q8o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,Q7o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,Q6o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,Q5o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,Q4o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,Q3o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,Q2o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,JTo,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,J9o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,J8o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,J7o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,J6o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,J5o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,J4o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,J3o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,J2o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T9o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T8o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T7o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T6o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T5o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T4o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T3o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,T2o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,98o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,97o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,96o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,95o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,94o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,93o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,92o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,87o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,86o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,85o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,84o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,83o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,82o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,76o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,75o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,74o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,73o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,72o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,65o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,64o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,63o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,62o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,54o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,53o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,52o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,43o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,42o,0,0,0,NONE,0
100BB,CO,BB,ONE_RAISE,32o,0,0,0,NONE,0
100BB,CO,BB,THREE_BET,AA,0,24,76,2.2,1
100BB,CO,BB,THREE_BET,KK,0,32,68,2.2,1
100BB,CO,BB,THREE_BET,QQ,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,JJ,0,81,19,2.2,1
100BB,CO,BB,THREE_BET,TT,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,99,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,88,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,77,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,66,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,55,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,44,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,33,7,93,0,NONE,1
100BB,CO,BB,THREE_BET,22,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,AKs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,AQs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,AJs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,ATs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,A9s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,A8s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,A7s,0,97,3,2.2,1
100BB,CO,BB,THREE_BET,A6s,0,93,7,2.2,1
100BB,CO,BB,THREE_BET,A5s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,A4s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,A3s,0,71,29,2.2,1
100BB,CO,BB,THREE_BET,A2s,0,76,24,2.2,1
100BB,CO,BB,THREE_BET,KQs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,KJs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,KTs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,K9s,0,84,16,2.2,1
100BB,CO,BB,THREE_BET,K8s,68,32,0,NONE,1
100BB,CO,BB,THREE_BET,K7s,35,41,24,2.2,1
100BB,CO,BB,THREE_BET,K6s,15,49,36,2.2,1
100BB,CO,BB,THREE_BET,K5s,84,16,0,NONE,1
100BB,CO,BB,THREE_BET,K4s,98,0,2,2.2,1
100BB,CO,BB,THREE_BET,K3s,89,0,11,2.2,1
100BB,CO,BB,THREE_BET,K2s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,QJs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,QTs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,Q9s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,Q8s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q7s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q6s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q5s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q4s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q3s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q2s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,JTs,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,J9s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,J8s,0,96,4,2.2,1
100BB,CO,BB,THREE_BET,J7s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J6s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J5s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J4s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J3s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J2s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T9s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,T8s,0,96,4,2.2,1
100BB,CO,BB,THREE_BET,T7s,97,0,3,2.2,1
100BB,CO,BB,THREE_BET,T6s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T5s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T4s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T3s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T2s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,98s,0,96,4,2.2,1
100BB,CO,BB,THREE_BET,97s,59,34,7,2.2,1
100BB,CO,BB,THREE_BET,96s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,95s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,94s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,93s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,92s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,87s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,86s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,85s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,84s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,83s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,82s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,76s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,75s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,74s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,73s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,72s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,65s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,64s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,63s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,62s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,54s,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,53s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,52s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,43s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,42s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,32s,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,AKo,0,45,55,2.2,1
100BB,CO,BB,THREE_BET,AQo,0,86,14,2.2,1
100BB,CO,BB,THREE_BET,AJo,42,45,13,2.2,1
100BB,CO,BB,THREE_BET,ATo,87,0,13,2.2,1
100BB,CO,BB,THREE_BET,A9o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,A8o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,A7o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,A6o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,A5o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,A4o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,A3o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,A2o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,KQo,0,100,0,NONE,1
100BB,CO,BB,THREE_BET,KJo,84,6,10,2.2,1
100BB,CO,BB,THREE_BET,KTo,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,K9o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,K8o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,K7o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,K6o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,K5o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,K4o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,K3o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,K2o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,QJo,98,2,0,NONE,1
100BB,CO,BB,THREE_BET,QTo,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q9o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q8o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q7o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q6o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q5o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q4o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q3o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,Q2o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,JTo,98,0,2,2.2,1
100BB,CO,BB,THREE_BET,J9o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J8o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J7o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J6o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J5o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J4o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J3o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,J2o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T9o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T8o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T7o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T6o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T5o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T4o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T3o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,T2o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,98o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,97o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,96o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,95o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,94o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,93o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,92o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,87o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,86o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,85o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,84o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,83o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,82o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,76o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,75o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,74o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,73o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,72o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,65o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,64o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,63o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,62o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,54o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,53o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,52o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,43o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,42o,100,0,0,NONE,1
100BB,CO,BB,THREE_BET,32o,100,0,0,NONE,1
100BB,BTN,UTG,UNOPENED,AA,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,KK,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,QQ,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,JJ,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,TT,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,99,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,88,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,77,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,66,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,55,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,44,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,33,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,22,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,AKs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,AQs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,AJs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,ATs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A9s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A8s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A7s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A6s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A5s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A4s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A3s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A2s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,KQs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,KJs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,KTs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K9s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K8s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K7s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K6s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K5s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K4s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K3s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K2s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,QJs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,QTs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q9s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q8s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q7s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q6s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q5s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q4s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q3s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q2s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,JTs,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J9s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J8s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J7s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J6s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J5s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J4s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J3s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J2s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,T9s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,T8s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,T7s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,T6s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,T5s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,T4s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,T3s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,T2s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,98s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,97s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,96s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,95s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,94s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,93s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,92s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,87s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,86s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,85s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,84s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,83s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,82s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,76s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,75s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,74s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,73s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,72s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,65s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,64s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,63s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,62s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,54s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,53s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,52s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,43s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,42s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,32s,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,AKo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,AQo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,AJo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,ATo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A9o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A8o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A7o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A6o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A5o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A4o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A3o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,A2o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,KQo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,KJo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,KTo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K9o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K8o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K7o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K6o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K5o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K4o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K3o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,K2o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,QJo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,QTo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q9o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q8o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q7o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q6o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q5o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q4o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q3o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,Q2o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,JTo,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J9o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J8o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J7o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J6o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J5o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J4o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J3o,0,0,0,NONE,0
100BB,BTN,UTG,UNOPENED,J2o,0,0,0,NONE,0
